"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9"
"10115",8.53912364129889e-06,1.4458631127362e-06,0.000184399697578126,9.63054797053499e-05,3.00732965606402e-07,0.000425276889262862,0.000476001936109332,4.83247772617996e-07,4.8924134642857e-05
"10117",3.91552157184292e-06,1.33237181176494e-05,1.19755508434431e-05,4.14920342764936e-06,4.13749658927186e-05,2.50581083903668e-05,0.00012654795834688,4.7028151024153e-05,2.38547302542273e-05
"10117",3.91552157184293e-06,1.33237181176495e-05,1.19755508434431e-05,4.14920342764937e-06,4.13749658927186e-05,2.50581083903668e-05,0.00012654795834688,4.70281510241529e-05,2.38547302542273e-05
"101192",1.33561986319699e-06,9.73649501062013e-06,1.21409362461198e-05,6.5774005525292e-05,3.35057919016662e-05,5.41870660923948e-06,2.32764246242241e-06,5.63070853066938e-05,1.39190621927088e-05
"101192",1.335619863197e-06,9.73649501062013e-06,1.21409362461198e-05,6.57740055252919e-05,3.35057919016662e-05,5.4187066092395e-06,2.32764246242239e-06,5.63070853066938e-05,1.39190621927088e-05
"10120",2.94452135949979e-07,1.66189643381108e-07,1.58565413918143e-06,1.12561996177727e-06,3.40429945229348e-06,6.60598336182564e-07,8.84988089896756e-06,4.46574630950777e-06,5.62799474018444e-07
"10120",2.94452135949979e-07,1.66189643381107e-07,1.58565413918143e-06,1.12561996177727e-06,3.40429945229347e-06,6.60598336182566e-07,8.84988089896755e-06,4.46574630950776e-06,5.62799474018446e-07
"101204",5.02086719804878e-07,1.0518673904502e-06,2.28700075055183e-06,1.46233697304626e-05,1.612792049831e-06,6.15983696240347e-06,2.43827598017139e-05,2.98193092705167e-06,1.67669325267705e-06
"101204",5.02086719804872e-07,1.0518673904502e-06,2.28700075055183e-06,1.46233697304626e-05,1.612792049831e-06,6.15983696240347e-06,2.43827598017139e-05,2.98193092705167e-06,1.67669325267706e-06
"101205",1.22001286674991e-05,3.00696442219004e-05,3.71996785235895e-05,1.28565783415829e-05,8.52749495400437e-08,3.50159033336438e-08,1.40921234138336e-05,1.85287688804331e-07,8.23587891952926e-07
"101205",1.22001286674991e-05,3.00696442219005e-05,3.71996785235895e-05,1.28565783415829e-05,8.52749495400474e-08,3.50159033336433e-08,1.40921234138336e-05,1.85287688804328e-07,8.23587891952916e-07
"101209",2.15070856509987e-07,1.73377723222724e-06,1.90484229989841e-07,2.26452036850987e-08,6.88696136849606e-07,4.47446166440575e-07,1.12616554802789e-06,7.12172561186744e-07,1.09555481454787e-08
"101209",2.15070856509989e-07,1.73377723222726e-06,1.90484229989842e-07,2.26452036850988e-08,6.88696136849613e-07,4.47446166440578e-07,1.1261655480279e-06,7.12172561186748e-07,1.09555481454787e-08
"10126",4.79518041839859e-06,2.42532261983575e-05,2.05069917042804e-06,6.19308102771958e-07,3.62873362209533e-06,3.29900843227319e-06,9.10030411649334e-07,2.88895184277433e-06,9.08030776578637e-07
"10126",4.79518041839858e-06,2.42532261983574e-05,2.05069917042804e-06,6.19308102771959e-07,3.62873362209533e-06,3.29900843227319e-06,9.10030411649325e-07,2.88895184277433e-06,9.08030776578635e-07
"101300",8.00573137510468e-10,2.47178114883228e-07,1.76677037428312e-05,1.3553101203319e-06,0.000275448336687251,0.00021210075996162,6.79446872256752e-05,4.16428571326533e-05,2.58016084523781e-05
"101300",8.00573137510454e-10,2.47178114883226e-07,1.76677037428313e-05,1.35531012033191e-06,0.000275448336687251,0.00021210075996162,6.79446872256753e-05,4.16428571326533e-05,2.58016084523781e-05
"10132",6.61808762120974e-07,6.18181593732177e-07,2.54464859609501e-07,8.06516846692274e-08,6.57196921659363e-07,3.21758021119834e-09,3.86199808490631e-09,8.74564591595845e-10,4.17758563730314e-08
"10132",6.61808762120967e-07,6.18181593732171e-07,2.54464859609498e-07,8.06516846692266e-08,6.57196921659356e-07,3.21758021119828e-09,3.86199808490619e-09,8.74564591595823e-10,4.1775856373031e-08
"101328",3.51595196534208e-06,1.93464168024394e-05,1.085685621146e-05,6.38263575243592e-06,4.68692608229908e-05,1.1431334278161e-05,0.000155448278406417,3.95282793126566e-05,3.6907245769884e-05
"101328",3.51595196534209e-06,1.93464168024393e-05,1.085685621146e-05,6.3826357524359e-06,4.68692608229908e-05,1.1431334278161e-05,0.000155448278406417,3.95282793126566e-05,3.6907245769884e-05
"101342",6.76030335607069e-06,2.81979651977174e-05,9.27135893248455e-07,2.13242992357003e-06,0.000104717771547746,9.47659694559002e-07,4.54632222245613e-05,5.85287018514179e-05,3.03558968293479e-07
"101342",6.76030335607068e-06,2.81979651977173e-05,9.27135893248459e-07,2.13242992357002e-06,0.000104717771547746,9.47659694559001e-07,4.54632222245613e-05,5.85287018514179e-05,3.03558968293479e-07
"10139",1.86981969944237e-05,0.000279527638383437,0.000209643247081058,9.14533400806676e-05,5.15494538872841e-07,1.32319848460572e-06,1.89966543666001e-06,2.30883002890254e-06,3.03075903790761e-05
"10139",1.86981969944237e-05,0.000279527638383437,0.000209643247081058,9.14533400806676e-05,5.15494538872843e-07,1.32319848460572e-06,1.89966543666002e-06,2.30883002890254e-06,3.03075903790761e-05
"10144",1.91447094838106e-07,1.3062993113227e-07,1.67514540508e-07,6.25662538636988e-09,6.03942764674722e-07,1.16996553161633e-08,1.43173000236735e-07,8.26741826603756e-09,1.8266077160137e-07
"10144",1.91447094838107e-07,1.30629931132271e-07,1.67514540508001e-07,6.25662538636994e-09,6.03942764674727e-07,1.16996553161632e-08,1.43173000236736e-07,8.26741826603759e-09,1.82660771601372e-07
"101446",9.1523815084174e-07,1.13324926846717e-06,1.16023372541903e-07,4.71707882804674e-06,1.76978884398492e-06,2.83210405248076e-08,7.97294700928152e-08,1.71691701858523e-07,5.22610911296936e-09
"101446",9.15238150841746e-07,1.13324926846717e-06,1.16023372541904e-07,4.71707882804674e-06,1.76978884398492e-06,2.83210405248075e-08,7.9729470092815e-08,1.71691701858523e-07,5.22610911296934e-09
"10145",4.25616247336234e-05,0.000225824436112978,1.88999044867722e-06,3.22388481359985e-05,0.00010341474092186,4.27441290051607e-05,0.000146610474405968,5.2208108291933e-08,0.000132880527239463
"10145",4.25616247336234e-05,0.000225824436112978,1.88999044867723e-06,3.22388481359985e-05,0.00010341474092186,4.27441290051606e-05,0.000146610474405968,5.22081082919335e-08,0.000132880527239463
"10149",3.64027284024671e-05,0.000467774444173002,1.26729798578028e-05,0.000198475052086421,0.000298820332347753,0.000190024736742476,0.000148991073858777,0.000122043211548431,4.80179307483346e-06
"10149",3.64027284024671e-05,0.000467774444173002,1.26729798578028e-05,0.000198475052086421,0.000298820332347753,0.000190024736742476,0.000148991073858777,0.000122043211548431,4.80179307483346e-06
"101495",2.78767974264507e-06,7.87168150308594e-06,9.12143264621233e-07,4.61310628995676e-06,4.36492372643464e-06,8.1334679809194e-05,5.65835416537135e-05,1.30749923212957e-09,2.58881724544877e-06
"101495",2.78767974264507e-06,7.87168150308596e-06,9.12143264621235e-07,4.61310628995675e-06,4.36492372643463e-06,8.1334679809194e-05,5.65835416537134e-05,1.30749923212933e-09,2.58881724544877e-06
"10150",9.53076392600173e-08,3.01530935478864e-10,1.60332856534794e-07,8.63228928192406e-09,2.38043341564847e-08,5.76878403715852e-11,4.59305639157262e-08,2.06340614341736e-08,8.27597092153249e-08
"10150",9.53076392600161e-08,3.01530935478854e-10,1.60332856534792e-07,8.63228928192399e-09,2.38043341564845e-08,5.76878403715834e-11,4.59305639157257e-08,2.06340614341734e-08,8.27597092153242e-08
"10151",3.27321206397149e-07,4.0134118936095e-05,1.9939302592737e-05,7.5459228467945e-06,1.55200602416753e-08,6.84605783506306e-06,1.79880492227765e-05,2.72316954107052e-06,4.18743604217097e-09
"10151",3.27321206397161e-07,4.0134118936095e-05,1.9939302592737e-05,7.54592284679449e-06,1.55200602416753e-08,6.84605783506307e-06,1.79880492227765e-05,2.72316954107054e-06,4.18743604217102e-09
"10154",5.97089904778862e-06,4.02929822388863e-06,4.28435574864092e-05,3.10066466916082e-06,3.92745677682543e-05,0.000129169573211176,0.000102443019571979,3.73351982788923e-06,2.41918815565273e-05
"10154",5.97089904778861e-06,4.02929822388862e-06,4.28435574864093e-05,3.10066466916083e-06,3.92745677682543e-05,0.000129169573211176,0.000102443019571979,3.73351982788922e-06,2.41918815565273e-05
"10155",1.66783124329815e-08,2.42170856050084e-07,2.66187127538325e-10,3.27238140086814e-07,4.55566877431803e-07,1.33287719207377e-08,1.97441963527598e-07,6.63277324301257e-08,1.67821230389297e-08
"10155",1.66783124329815e-08,2.42170856050085e-07,2.66187127538332e-10,3.27238140086815e-07,4.55566877431804e-07,1.33287719207376e-08,1.97441963527599e-07,6.63277324301259e-08,1.67821230389297e-08
"101557",2.40644754870517e-05,0.000177576263535326,2.7383798622742e-05,5.5999803082969e-05,9.79038679179623e-05,2.83659111600875e-06,1.98111154402374e-05,3.21527628480595e-06,3.10743234943504e-05
"101557",2.40644754870517e-05,0.000177576263535326,2.7383798622742e-05,5.59998030829691e-05,9.79038679179622e-05,2.83659111600875e-06,1.98111154402374e-05,3.21527628480598e-06,3.10743234943503e-05
"101574",0.000260101809526811,0.00154153417180367,5.30890328559515e-05,4.81622065139327e-05,5.39788967890411e-06,2.47568694672646e-05,2.89775848433136e-05,2.21415965028003e-05,0.000133683654142082
"101574",0.000260101809526811,0.00154153417180367,5.30890328559515e-05,4.81622065139326e-05,5.39788967890412e-06,2.47568694672646e-05,2.89775848433136e-05,2.21415965028003e-05,0.000133683654142082
"10158",0.00017813774348716,3.40670098271328e-06,2.16476317173304e-07,5.58026878989924e-06,1.0480937541807e-05,1.85884291281471e-06,3.02116724502811e-07,8.16479353158032e-06,7.0872196334986e-07
"10158",0.00017813774348716,3.40670098271327e-06,2.16476317173305e-07,5.58026878989924e-06,1.0480937541807e-05,1.85884291281471e-06,3.0211672450281e-07,8.16479353158031e-06,7.08721963349857e-07
"101612",8.42932438251098e-08,9.58800133621763e-08,1.72037742991882e-07,2.15146913769701e-08,3.13532779645537e-10,4.63215598180624e-07,3.32987727531706e-07,5.51089637145256e-07,3.19803661137822e-07
"101612",8.42932438251103e-08,9.58800133621771e-08,1.72037742991884e-07,2.15146913769702e-08,3.13532779645545e-10,4.63215598180627e-07,3.32987727531709e-07,5.5108963714526e-07,3.19803661137824e-07
"101613",7.48152352412087e-05,6.33640937021805e-05,8.82848179815691e-06,0.000731582250357156,5.43716690912386e-06,0.000122482878409929,1.83814486120478e-05,5.80812845703486e-05,3.32248701936219e-06
"101613",7.48152352412088e-05,6.33640937021806e-05,8.82848179815688e-06,0.000731582250357156,5.4371669091239e-06,0.000122482878409929,1.83814486120477e-05,5.80812845703486e-05,3.32248701936219e-06
"10165",2.748460074665e-07,2.17969303945799e-10,1.29564603619593e-08,9.46035536914784e-09,2.93965766541772e-09,2.87971232255194e-09,1.56638969456351e-08,8.63093529865514e-10,1.58006733353218e-09
"10165",2.74846007466502e-07,2.17969303945803e-10,1.29564603619594e-08,9.4603553691479e-09,2.93965766541775e-09,2.87971232255195e-09,1.56638969456352e-08,8.63093529865512e-10,1.58006733353220e-09
"101678",4.39383869819106e-07,5.35699115560413e-07,7.49881152557711e-07,9.11042148861496e-08,4.11880210136986e-08,5.77342358800706e-07,7.41560084095745e-07,4.56690477709362e-07,2.27171155676825e-08
"101678",4.39383869819102e-07,5.3569911556041e-07,7.49881152557707e-07,9.11042148861491e-08,4.11880210136982e-08,5.77342358800701e-07,7.41560084095741e-07,4.5669047770936e-07,2.27171155676824e-08
"101717",7.83334631663228e-09,3.7312427038246e-05,7.437360687737e-05,4.66848197321666e-07,2.51146809324158e-05,9.32457588482138e-05,3.41374404117371e-06,3.19400320250448e-05,3.77393599213834e-05
"101717",7.8333463166328e-09,3.7312427038246e-05,7.43736068773701e-05,4.6684819732166e-07,2.51146809324158e-05,9.32457588482138e-05,3.41374404117373e-06,3.19400320250448e-05,3.77393599213835e-05
"101724",2.22581718714128e-06,2.64184830063459e-06,1.03859709413845e-07,3.07615906355007e-08,1.34054545770013e-06,7.08753376229461e-07,4.0826428582302e-08,4.83995516308468e-06,6.13042949548999e-09
"101724",2.22581718714127e-06,2.64184830063459e-06,1.03859709413845e-07,3.07615906355007e-08,1.34054545770013e-06,7.08753376229461e-07,4.08264285823023e-08,4.83995516308467e-06,6.13042949548995e-09
"10179",7.40589010076865e-10,5.57692616266591e-07,1.44523644566447e-08,1.54891592668981e-07,3.04524538252513e-07,7.37273226999966e-08,1.43869476431338e-06,6.37082456163701e-08,1.59407392146178e-07
"10179",7.4058901007684e-10,5.5769261626659e-07,1.44523644566447e-08,1.54891592668981e-07,3.04524538252512e-07,7.37273226999965e-08,1.43869476431338e-06,6.37082456163698e-08,1.59407392146178e-07
"101800",0.00134808884952134,0.000315452934451799,0.00036119695759675,0.000119309121622564,2.38193963255489e-05,0.00029619476975713,1.21209977206979e-06,0.000192320233406129,0.00209432225007161
"101800",0.00134808884952134,0.000315452934451799,0.00036119695759675,0.000119309121622564,2.3819396325549e-05,0.000296194769757131,1.2120997720698e-06,0.000192320233406129,0.00209432225007161
"101801",4.26337399296058e-07,1.12910399412286e-09,1.11159432433713e-07,3.31152856438238e-08,1.22200733533041e-08,1.42631243324918e-08,5.23559963902772e-08,2.19573410054694e-07,5.17855905768329e-08
"101801",4.26337399296061e-07,1.12910399412288e-09,1.11159432433714e-07,3.3115285643824e-08,1.22200733533042e-08,1.42631243324918e-08,5.23559963902775e-08,2.19573410054695e-07,5.17855905768333e-08
"101814",9.17025725256328e-06,3.0009560177312e-07,1.20043305060014e-08,1.08506205007006e-07,4.33540046812941e-10,2.50604463411354e-09,1.08065936051404e-07,1.22865460662767e-07,2.54264967974266e-07
"101814",9.17025725256335e-06,3.00095601773123e-07,1.20043305060015e-08,1.08506205007007e-07,4.33540046812949e-10,2.50604463411354e-09,1.08065936051405e-07,1.22865460662768e-07,2.54264967974267e-07
"101817",5.1684005044041e-07,4.18518218459525e-07,5.73992734201572e-07,1.70368983238869e-06,2.86616371273292e-07,9.73754057612661e-08,1.87666891188754e-07,4.60758784654873e-07,2.55289753357338e-06
"101817",5.16840050440411e-07,4.18518218459526e-07,5.73992734201574e-07,1.7036898323887e-06,2.86616371273293e-07,9.73754057612664e-08,1.87666891188755e-07,4.60758784654875e-07,2.55289753357339e-06
"10182",2.05963908137029e-06,1.10165620967082e-05,5.4137626082661e-07,8.54230819879094e-07,8.275764449906e-07,9.13486637638477e-06,5.35164755059795e-07,7.08464255080207e-06,5.49572202124641e-10
"10182",2.05963908137029e-06,1.10165620967082e-05,5.4137626082661e-07,8.54230819879095e-07,8.275764449906e-07,9.1348663763848e-06,5.35164755059797e-07,7.08464255080208e-06,5.49572202124598e-10
"101836",3.25474055119559e-06,4.78872321986881e-05,1.39804762859994e-06,0.000340766813688894,2.84963384132806e-05,0.000421937152930218,0.00030998368754675,7.02109352793606e-05,3.56091828013825e-05
"101836",3.25474055119557e-06,4.78872321986881e-05,1.39804762859996e-06,0.000340766813688894,2.84963384132805e-05,0.000421937152930219,0.00030998368754675,7.02109352793605e-05,3.56091828013825e-05
"101851",2.49839857113817e-06,0.000103355948688939,4.81038772674875e-05,8.71429859636765e-06,2.90324411615267e-06,1.01356429703198e-05,4.17903372515868e-05,8.56503474958259e-08,9.65745671135427e-06
"101851",2.49839857113817e-06,0.000103355948688939,4.81038772674874e-05,8.71429859636766e-06,2.90324411615268e-06,1.01356429703198e-05,4.17903372515868e-05,8.56503474958218e-08,9.65745671135428e-06
"101870",7.41882537049988e-06,7.88821760268635e-05,0.000216756225772164,4.10086883239935e-05,3.22480036511997e-06,1.37009127784887e-05,4.61085137403869e-06,2.77273681939535e-05,0.000161395638069228
"101870",7.41882537049986e-06,7.88821760268634e-05,0.000216756225772164,4.10086883239936e-05,3.22480036511999e-06,1.37009127784887e-05,4.6108513740387e-06,2.77273681939536e-05,0.000161395638069228
"101914",2.1653765343469e-05,5.47648223203814e-05,4.24060595725526e-06,1.72681184515231e-06,3.39820457556132e-05,2.7436682349787e-05,1.04602471380408e-06,5.42007271919251e-06,2.46741524939176e-07
"101914",2.16537653434691e-05,5.47648223203814e-05,4.24060595725525e-06,1.72681184515231e-06,3.39820457556132e-05,2.7436682349787e-05,1.04602471380408e-06,5.42007271919251e-06,2.46741524939177e-07
"10192",4.06498966713391e-06,1.80337564919988e-06,3.95735727024211e-06,9.00959731591779e-06,8.26165435062465e-05,5.91815435103954e-05,5.48475267233788e-06,1.18268381318653e-05,0.000321462974682973
"10192",4.06498966713388e-06,1.80337564919991e-06,3.95735727024213e-06,9.00959731591781e-06,8.26165435062465e-05,5.91815435103954e-05,5.48475267233788e-06,1.18268381318652e-05,0.000321462974682973
"101999",1.40752489866342e-06,1.41739636455273e-07,1.22838041431775e-07,2.80477197875775e-08,1.09250097544042e-09,1.16732392398053e-07,7.07664713619923e-07,2.40059892579269e-07,6.89466658026636e-07
"101999",1.4075248986634e-06,1.41739636455271e-07,1.22838041431773e-07,2.80477197875769e-08,1.09250097544038e-09,1.16732392398051e-07,7.07664713619913e-07,2.40059892579266e-07,6.89466658026626e-07
"102001",2.38365734742503e-09,7.37103731491528e-07,6.7886328912324e-07,5.34436967256987e-07,1.11653606080733e-06,1.67354912785863e-07,1.40404612535014e-06,3.3608303871427e-07,5.09201217705686e-09
"102001",2.38365734742505e-09,7.37103731491533e-07,6.78863289123244e-07,5.3443696725699e-07,1.11653606080734e-06,1.67354912785864e-07,1.40404612535015e-06,3.36083038714273e-07,5.09201217705685e-09
"102011",6.15819121340428e-12,2.47606077697701e-05,2.94115214629566e-06,2.17408781212491e-05,4.16843736468546e-05,1.05171688349597e-05,5.04254369420745e-05,3.18202366918775e-05,0.000500011162364691
"102011",6.15819121340629e-12,2.47606077697701e-05,2.94115214629565e-06,2.17408781212491e-05,4.16843736468547e-05,1.05171688349597e-05,5.04254369420744e-05,3.18202366918774e-05,0.000500011162364691
"102025",4.53342769521143e-05,4.43431236051777e-05,2.77778677227416e-05,1.47075736634605e-05,3.83164667389234e-06,0.000131714791233539,0.00029462771526877,2.59290725128687e-05,2.15432304805239e-05
"102025",4.89803040653907e-06,3.22511426325696e-05,1.08710057935889e-07,8.37314547846575e-06,1.8424811547803e-05,0.000114552667154439,0.000225484242279841,1.26879229566968e-05,7.61455190571125e-05
"102025",2.04297123729868e-05,0.000152228026005836,3.13620539261717e-05,4.52751917798968e-05,5.45201025287086e-06,5.9873315424367e-07,4.61644008208883e-06,2.34104892743472e-06,1.66845405826321e-05
"102033",6.91993304597643e-06,4.8425482667844e-05,6.49544435083312e-05,2.02020332902719e-05,6.63086907542933e-06,2.0019687121313e-06,9.88595909178574e-08,7.66578319742371e-08,2.90493120182084e-06
