"","LD1","LD2","LD3","LD4","LD5","LD6"
"10182",1.00808925868513e-05,9.18648558398552e-06,0.000216992625290806,5.57985027725726e-05,1.22887569138096e-05,0.00126267403891796
"10182",1.00808925868513e-05,9.1864855839855e-06,0.000216992625290806,5.57985027725725e-05,1.22887569138096e-05,0.00126267403891796
"101836",2.98772199146509e-06,8.66114560009993e-07,3.93017286343109e-07,7.53696051186532e-08,2.75889638237632e-06,1.74625275680756e-06
"101836",2.98772199146509e-06,8.66114560009993e-07,3.93017286343109e-07,7.53696051186531e-08,2.75889638237632e-06,1.74625275680756e-06
"101851",3.60193232428351e-07,2.03063176894031e-07,6.54943064469625e-07,1.26073211660901e-07,1.23378627922755e-06,3.81523429263715e-07
"101851",3.60193232428349e-07,2.0306317689403e-07,6.5494306446962e-07,1.260732116609e-07,1.23378627922754e-06,3.81523429263713e-07
"101870",5.00987745585236e-07,2.04409600785879e-06,2.6961846525067e-06,1.86903715413272e-05,6.4026986726408e-05,2.3680887098399e-05
"101870",5.00987745585232e-07,2.04409600785879e-06,2.69618465250668e-06,1.86903715413271e-05,6.4026986726408e-05,2.3680887098399e-05
"101914",7.24880698580757e-10,2.65370495184911e-10,3.91309483408295e-09,1.16509310456542e-09,6.90863015455026e-11,7.73137027503683e-11
"101914",7.24880698580749e-10,2.65370495184908e-10,3.9130948340829e-09,1.1650931045654e-09,6.90863015455018e-11,7.73137027503669e-11
"10192",9.38282529186404e-07,1.72829707527648e-09,1.3320354285342e-07,3.46723362082092e-07,3.0184402109534e-07,2.05910340953791e-07
"10192",9.3828252918639e-07,1.72829707527647e-09,1.33203542853418e-07,3.46723362082088e-07,3.01844021095335e-07,2.05910340953788e-07
"101999",4.22184845760808e-07,2.81918775178034e-06,8.46002731704906e-06,3.68652238507346e-05,1.56349451920781e-05,1.36582689784782e-09
"101999",4.22184845760799e-07,2.81918775178036e-06,8.46002731704901e-06,3.68652238507346e-05,1.56349451920782e-05,1.36582689784848e-09
"102001",1.7077229653736e-06,0.000135317122887354,5.67640838358896e-06,3.39040578151045e-08,1.18212639582468e-06,1.02779536032596e-06
"102001",1.70772296537361e-06,0.000135317122887354,5.67640838358894e-06,3.39040578151028e-08,1.18212639582469e-06,1.02779536032597e-06
"102011",3.59915474753556e-08,1.95528126963876e-06,8.10440969119773e-06,0.000144583109644835,0.000181749140789621,9.23323993603087e-06
"102011",3.59915474753571e-08,1.95528126963875e-06,8.10440969119771e-06,0.000144583109644835,0.000181749140789622,9.23323993603085e-06
"102025",0.00015483692920596,1.79617283988204e-05,1.42957012018147e-09,8.66462479219833e-06,0.000497661671777784,3.21373841813565e-06
"102025",0.000135248490610218,1.78208719230289e-05,3.69153058837622e-07,3.45455802937929e-06,0.000402414502416999,1.4136433539483e-06
"102025",6.62124514453731e-07,2.77238426708389e-10,4.16527386338279e-07,1.17707166377125e-06,5.05377442934956e-06,3.64481371593324e-07
"102033",4.18920503754801e-07,9.16200876969997e-08,6.85243786745131e-07,4.77046741955018e-10,1.07382059623575e-06,1.90673118740208e-08
"102033",4.18920503754798e-07,9.16200876969993e-08,6.85243786745127e-07,4.7704674195502e-10,1.07382059623574e-06,1.90673118740208e-08
"102044",2.78292800988786e-07,2.96116491864526e-08,1.69626833856392e-06,8.23846576764335e-05,1.02737744561206e-05,1.5757641957675e-05
"102044",2.78292800988783e-07,2.96116491864526e-08,1.69626833856391e-06,8.23846576764334e-05,1.02737744561207e-05,1.5757641957675e-05
"102056",1.34443963981345e-06,1.78955887275608e-05,4.65994341685496e-07,1.50547498296143e-07,2.95059286377037e-07,1.03422633365344e-06
"102056",1.34443963981344e-06,1.78955887275608e-05,4.65994341685498e-07,1.50547498296142e-07,2.95059286377035e-07,1.03422633365344e-06
"102060",2.22364838856373e-07,3.35840192566621e-06,3.50683674878044e-06,1.99206032001318e-06,4.10989714760913e-05,0.000317592858563396
"102060",2.22364838856366e-07,3.3584019256662e-06,3.50683674878046e-06,1.99206032001319e-06,4.10989714760912e-05,0.000317592858563396
"102070",6.42750630369102e-07,3.75696656678817e-07,1.43482810524096e-06,2.14234556853043e-06,1.11930273129211e-05,2.76188849768713e-06
"102070",6.42750630369102e-07,3.75696656678817e-07,1.43482810524095e-06,2.14234556853043e-06,1.11930273129211e-05,2.76188849768713e-06
"102072",7.41992909452562e-05,1.07799702103166e-06,9.67213398241511e-07,8.26429357304963e-06,1.4726633023663e-06,1.44131331950021e-06
"102072",7.41992909452562e-05,1.07799702103167e-06,9.67213398241506e-07,8.26429357304964e-06,1.47266330236629e-06,1.44131331950021e-06
"10209",3.92641657779817e-05,8.39924824789157e-07,2.25604424844209e-05,0.000949130901420817,5.63034515092783e-05,0.000138265871781507
"10209",3.92641657779817e-05,8.39924824789155e-07,2.25604424844209e-05,0.000949130901420817,5.63034515092783e-05,0.000138265871781507
"10212",7.10176036872492e-08,9.3348509053055e-09,1.21582040620428e-07,1.76401751913393e-06,2.40881119578931e-06,3.52064923112414e-07
"10212",7.10176036872487e-08,9.33485090530543e-09,1.21582040620428e-07,1.76401751913392e-06,2.4088111957893e-06,3.52064923112412e-07
"102154",2.11425147966928e-05,4.72337464024142e-05,5.98834534172877e-08,9.56749508225953e-07,1.44741421882565e-06,1.99206467522465e-06
"102154",2.11425147966927e-05,4.72337464024141e-05,5.98834534172864e-08,9.56749508225949e-07,1.44741421882566e-06,1.99206467522465e-06
"102165",1.21762569637413e-08,2.9298799160801e-07,3.47935282371079e-07,1.61212201663983e-07,2.32974944895679e-07,4.04171204487129e-08
"102165",1.21762569637414e-08,2.92987991608012e-07,3.47935282371081e-07,1.61212201663985e-07,2.3297494489568e-07,4.04171204487131e-08
"10217",1.74796609527499e-06,9.41171529162573e-07,8.44977915900624e-06,2.69623834025828e-05,1.59809913154364e-07,4.89251084165488e-06
"10217",1.74796609527499e-06,9.41171529162574e-07,8.44977915900625e-06,2.69623834025828e-05,1.59809913154364e-07,4.89251084165487e-06
"102173",0.000133329520249601,1.02601360742801e-05,1.37245797904515e-05,0.000737430477535884,9.61351115212127e-05,2.9911750868378e-06
"102173",0.000133329520249601,1.02601360742801e-05,1.37245797904515e-05,0.000737430477535884,9.61351115212127e-05,2.99117508683779e-06
"102179",1.335036772565e-06,1.43502781151859e-06,5.38524120151947e-07,2.35119702891404e-07,3.65111117796541e-05,6.11060132748494e-05
"102179",1.335036772565e-06,1.43502781151858e-06,5.38524120151948e-07,2.35119702891404e-07,3.65111117796541e-05,6.11060132748493e-05
"10225",2.90971103853281e-07,1.63157300103698e-09,5.70563399713591e-08,7.8876897565001e-08,5.95765467122091e-08,9.61838977438318e-08
"10225",2.90971103853279e-07,1.63157300103698e-09,5.7056339971359e-08,7.88768975650007e-08,5.95765467122085e-08,9.61838977438313e-08
"102276",7.87195290221561e-06,2.57990717422662e-05,4.8846691392997e-08,6.39587441243872e-07,9.94194846288854e-07,1.2611125915338e-06
"102276",7.87195290221562e-06,2.57990717422662e-05,4.88466913929965e-08,6.39587441243872e-07,9.9419484628885e-07,1.2611125915338e-06
"102279",1.68172251740491e-05,0.000213241216509589,7.30482975718998e-06,4.52843463214406e-06,6.82290397724217e-07,1.22424689310598e-07
"102279",1.68172251740492e-05,0.000213241216509589,7.30482975719002e-06,4.52843463214407e-06,6.82290397724217e-07,1.224246893106e-07
"102282",1.2723804242258e-05,5.62708351481729e-06,0.000206385145624361,2.56594117888799e-05,0.000103956159596427,0.0002915990036815
"102282",1.27238042422579e-05,5.62708351481729e-06,0.000206385145624361,2.56594117888799e-05,0.000103956159596427,0.0002915990036815
"102292",4.08373481767376e-06,0.000201621596979385,2.25031024500817e-06,6.69126280343946e-07,7.97013678074574e-06,1.64461645214309e-06
"102292",4.08373481767376e-06,0.000201621596979385,2.25031024500816e-06,6.69126280343952e-07,7.97013678074577e-06,1.6446164521431e-06
"102315",0.000316932288021753,0.000187159541373778,1.0925208421435e-05,1.59917774641563e-05,1.17539322096043e-05,5.5467969940167e-05
"102315",0.000316932288021754,0.000187159541373778,1.0925208421435e-05,1.59917774641564e-05,1.17539322096043e-05,5.5467969940167e-05
"102369",0.0016630380583098,0.000757431865706705,0.00100093183827675,0.000679888584038834,7.02134526792138e-07,6.60054339296355e-05
"102369",0.0016630380583098,0.000757431865706704,0.00100093183827675,0.000679888584038833,7.02134526792136e-07,6.60054339296354e-05
"10237",7.5170316284035e-08,1.95030926644037e-07,0.000126482367557501,8.54669761367601e-06,9.51616888419852e-05,0.000133964571023084
"10237",7.51703162840321e-08,1.9503092664404e-07,0.000126482367557501,8.54669761367599e-06,9.51616888419853e-05,0.000133964571023084
"102377",1.60935594108532e-07,5.52950546481972e-08,1.95818853260017e-08,5.84815846727321e-08,1.84070799071516e-08,2.74373380139111e-09
"102377",1.60935594108529e-07,5.5295054648196e-08,1.95818853260013e-08,5.84815846727309e-08,1.84070799071512e-08,2.74373380139106e-09
"1024",1.75766025215156e-08,2.91527069359636e-09,3.22709659104332e-07,3.78515186333887e-08,5.9324175602452e-10,1.16335950875763e-07
"1024",1.7576602521516e-08,2.91527069359644e-09,3.2270965910434e-07,3.78515186333895e-08,5.9324175602454e-10,1.16335950875766e-07
"102404",2.51098320069644e-06,4.7882949344821e-05,1.34058883754544e-06,1.45177637245343e-06,1.57148701617566e-07,3.66189226341218e-09
"102404",2.51098320069646e-06,4.78829493448209e-05,1.34058883754544e-06,1.45177637245343e-06,1.57148701617569e-07,3.66189226341223e-09
"102415",0,0,0,0,0,0
"10246",9.5750648320969e-05,7.85963042415336e-06,4.67560055132544e-09,5.53248543846042e-06,1.83613012373025e-06,5.27851694665035e-07
"10246",9.5750648320969e-05,7.85963042415337e-06,4.67560055132522e-09,5.53248543846043e-06,1.83613012373025e-06,5.27851694665031e-07
"102469",1.17255604980896e-07,1.44413928720503e-06,1.47581676201538e-08,2.29612631469823e-08,1.23468770624968e-10,4.29256228865611e-09
"102469",1.17255604980896e-07,1.44413928720502e-06,1.47581676201538e-08,2.29612631469821e-08,1.23468770624968e-10,4.29256228865608e-09
"102490",3.66309517904382e-05,0.000563243388830234,6.63388023701906e-06,2.32160805917071e-07,7.73833567139194e-06,7.17737672082938e-06
"102490",3.66309517904382e-05,0.000563243388830234,6.63388023701903e-06,2.3216080591707e-07,7.73833567139194e-06,7.17737672082941e-06
"102506",1.2617189543237e-08,0.000190547509587591,1.33520549890136e-06,3.9475163225935e-06,5.28969320849867e-05,1.13700709717511e-05
"102506",1.26171895432378e-08,0.000190547509587591,1.33520549890135e-06,3.94751632259352e-06,5.28969320849867e-05,1.13700709717511e-05
"102507",3.80290402032293e-07,3.40254872683398e-05,4.71176131125254e-06,7.94047166787462e-06,1.52802693763152e-06,1.82544706437372e-05
"102507",3.80290402032292e-07,3.40254872683399e-05,4.71176131125254e-06,7.9404716678746e-06,1.52802693763153e-06,1.82544706437372e-05
"102561",9.43189987725061e-06,0.000130074434279486,2.71997017411006e-06,1.5618544664883e-07,7.28633392971877e-07,1.63827612724125e-06
"102561",9.43189987725066e-06,0.000130074434279486,2.71997017411005e-06,1.56185446648829e-07,7.28633392971879e-07,1.63827612724125e-06
"102567",2.72306179460438e-05,2.29381510074797e-05,2.9098954615669e-06,3.80860715573052e-06,1.06168618401692e-06,1.98464447155919e-06
"102567",2.72306179460439e-05,2.29381510074797e-05,2.9098954615669e-06,3.80860715573053e-06,1.06168618401692e-06,1.98464447155919e-06
"102598",0,0,0,0,0,0
"102598",0,0,0,0,0,0
"102610",4.72223507541716e-05,5.64150242182713e-06,1.62208066232194e-07,1.40034839793861e-05,0.000116805699068654,0.000273574710856819
"102610",4.72223507541716e-05,5.64150242182715e-06,1.62208066232193e-07,1.40034839793861e-05,0.000116805699068654,0.000273574710856819
"10264",3.57918739140202e-07,1.42026992058169e-10,4.58508119276794e-07,2.81935285043341e-07,2.86466944694442e-07,3.717566999961e-08
"10264",3.57918739140204e-07,1.42026992058171e-10,4.58508119276797e-07,2.81935285043343e-07,2.86466944694444e-07,3.71756699996101e-08
"102640",3.30177387766436e-05,0.000140211369796599,3.92794341042393e-05,9.62931318702522e-05,7.67930812666125e-05,3.22623612275856e-08
"102640",3.30177387766437e-05,0.0001402113697966,3.92794341042393e-05,9.62931318702522e-05,7.67930812666124e-05,3.22623612275868e-08
"102644",2.0982624296723e-06,2.20088672654159e-05,1.39548610535623e-07,2.16194666442362e-07,5.27719501129144e-07,7.06072137750649e-07
"102644",2.0982624296723e-06,2.20088672654159e-05,1.39548610535627e-07,2.16194666442362e-07,5.27719501129147e-07,7.06072137750652e-07
"102646",5.17576208386208e-07,3.27489220126836e-06,2.54439915661578e-07,3.77353762036704e-07,3.03462916751874e-06,5.8049256444414e-07
"102646",5.17576208386211e-07,3.27489220126837e-06,2.54439915661578e-07,3.77353762036705e-07,3.03462916751875e-06,5.80492564444141e-07
"10266",4.73884676417366e-05,7.10708987630529e-06,9.22654909399519e-05,4.55247532176064e-05,0.000156526940435421,0.000244447598950992
"10266",4.73884676417366e-05,7.10708987630526e-06,9.22654909399519e-05,4.55247532176064e-05,0.000156526940435421,0.000244447598950992
"102679",7.91989141701058e-07,4.98660402298553e-05,7.38784906420061e-07,9.36614461790569e-07,2.55290021064311e-07,8.67410439584065e-07
"102679",7.91989141701058e-07,4.98660402298554e-05,7.38784906420062e-07,9.36614461790564e-07,2.5529002106431e-07,8.67410439584069e-07
"102710",1.59301032231777e-06,3.04437936579496e-06,1.62024540059968e-07,5.8272876620169e-07,1.64470656686057e-05,3.02871048750513e-05
"102710",5.38741940423551e-07,2.08286996992453e-06,6.7836212187786e-09,7.34192086869672e-07,1.7918189729281e-05,3.11666374221446e-05
"102710",2.78947392108451e-07,9.09624661806989e-08,2.3511391089109e-07,8.73913949085466e-09,3.15027256243329e-08,6.29430438851715e-09
"10275",5.09372935529472e-07,2.48102901458821e-06,1.99933250598403e-05,3.12160998454545e-06,3.49081979683476e-07,4.90964872998305e-06
"10275",5.09372935529467e-07,2.4810290145882e-06,1.99933250598404e-05,3.12160998454546e-06,3.49081979683475e-07,4.90964872998305e-06
"10276",3.71804896498734e-10,4.07472184733369e-09,6.84885553205794e-10,6.26935537715595e-07,1.91484104965476e-07,2.05859055736941e-07
"10276",3.7180489649874e-10,4.07472184733373e-09,6.84885553205799e-10,6.26935537715593e-07,1.91484104965476e-07,2.05859055736941e-07
"102799",3.14371882355121e-09,7.06551042930044e-05,8.73366722102949e-06,6.94571629306125e-06,2.7393868487092e-06,2.15104211432246e-06
"102799",3.14371882355081e-09,7.06551042930044e-05,8.7336672210295e-06,6.94571629306128e-06,2.73938684870919e-06,2.15104211432247e-06
"102889",1.67217914979273e-08,3.75005654412803e-06,7.78590594336896e-08,4.56355005403411e-08,3.03781453637857e-07,3.1803755383183e-10
"102889",1.67217914979273e-08,3.75005654412802e-06,7.78590594336899e-08,4.56355005403411e-08,3.03781453637857e-07,3.18037553831832e-10
"102902",3.80920828713951e-07,1.89094722233608e-05,8.58534517414409e-07,1.89771125640381e-07,1.4882698978753e-06,1.35614808949963e-09
"102902",3.80920828713952e-07,1.89094722233608e-05,8.58534517414411e-07,1.89771125640383e-07,1.48826989787529e-06,1.35614808949968e-09
"10294",5.82699143125185e-06,0.000507764818453781,3.08596032449978e-05,1.62264010962954e-06,9.39419592233508e-07,2.90708446920226e-07
"10294",5.82699143125183e-06,0.000507764818453781,3.08596032449979e-05,1.62264010962953e-06,9.39419592233494e-07,2.90708446920222e-07
"10299",4.53236725992015e-07,1.20542909059606e-07,9.32136833487771e-07,8.39982251566641e-07,1.48180754101124e-07,1.15105564376726e-07
"10299",4.53236725992018e-07,1.20542909059607e-07,9.32136833487777e-07,8.39982251566646e-07,1.48180754101125e-07,1.15105564376727e-07
"102998",1.16927586708585e-09,2.39040871890524e-06,7.05339075534071e-08,7.97682317747795e-08,2.75242966117694e-07,4.46579813634759e-08
"102998",1.16927586708583e-09,2.39040871890523e-06,7.05339075534062e-08,7.97682317747792e-08,2.75242966117692e-07,4.46579813634756e-08
"103001",3.86253084725354e-07,5.2607772975664e-07,1.07004233316528e-06,8.73817929613762e-08,3.39188553316173e-08,9.85156579903055e-08
"103001",3.86253084725348e-07,5.26077729756631e-07,1.07004233316526e-06,8.73817929613746e-08,3.39188553316167e-08,9.85156579903041e-08
"10302",1.70214476566175e-06,1.06793787251616e-06,1.23698449614222e-06,1.93188703405542e-07,3.82314186769402e-09,3.96158480213232e-07
"10302",1.70214476566174e-06,1.06793787251615e-06,1.23698449614221e-06,1.9318870340554e-07,3.82314186769391e-09,3.96158480213229e-07
"103032",2.23352283689344e-05,4.35520197756706e-05,1.96154627763496e-05,2.74236252156669e-07,2.97270260515322e-06,8.79875663670576e-07
"103032",2.23352283689344e-05,4.35520197756706e-05,1.96154627763496e-05,2.7423625215667e-07,2.97270260515321e-06,8.79875663670573e-07
"103036",0,0,0,0,0,0
"103058",6.42395684953677e-07,6.06175861799156e-07,4.93424697956511e-08,5.13572132712447e-05,3.98678289527885e-07,4.92628706173055e-06
"103058",6.42395684953679e-07,6.06175861799158e-07,4.93424697956504e-08,5.13572132712448e-05,3.98678289527884e-07,4.92628706173055e-06
"10306",3.78039747621191e-07,1.12314730056676e-07,5.07965676927285e-07,2.72651921472909e-07,2.15465886782389e-06,2.73625570546744e-08
"10306",3.7803974762119e-07,1.12314730056676e-07,5.07965676927283e-07,2.72651921472909e-07,2.15465886782388e-06,2.73625570546743e-08
"10309",4.52690302836648e-07,1.35127220481197e-06,1.16272862304033e-06,4.4259131990563e-06,2.45649059118672e-06,2.15123378628928e-07
"10309",4.52690302836648e-07,1.35127220481198e-06,1.16272862304034e-06,4.42591319905631e-06,2.45649059118672e-06,2.15123378628929e-07
"103161",8.77208424239022e-06,0.000109544846877492,7.82973191440689e-07,1.20536611153215e-07,2.61808695311215e-06,2.17791321986294e-06
"103161",8.77208424239022e-06,0.000109544846877492,7.82973191440689e-07,1.2053661115321e-07,2.61808695311215e-06,2.17791321986293e-06
"103169",0.00101782036015734,0.000265442765767201,1.43376291940192e-05,3.53823975523356e-05,5.52284572535471e-05,6.46227201914439e-08
"103169",9.81592258624332e-05,1.93475840888419e-05,4.60123969518702e-07,7.86218331745516e-06,1.97943935278686e-07,4.4261434985576e-08
"103169",0.000483813599525508,0.000141463084739378,1.9934712130958e-05,9.8869493131266e-06,6.20391580021792e-05,2.15847594320395e-07
"10317",7.69849461150713e-08,3.06343352960914e-06,1.42089720302298e-06,6.6777716381839e-06,1.49282995737516e-05,5.05539586846334e-06
"10317",7.6984946115071e-08,3.06343352960915e-06,1.42089720302298e-06,6.67777163818391e-06,1.49282995737516e-05,5.05539586846334e-06
